Timestamp,sensor 1,sensor 2,sensor 3,sensor 4,sensor 5,sensor 6,sensor 7,sensor 8,sensor 9,sensor 10
2023-11-02 18:39:22.0,351.41,628.79,472.78,446.18, ,754.42,451.73,734.87,460.25,704.44
2023-11-02 18:39:23.0,350.49,627.91,473.53,445.33, ,753.47,450.75,735.73,460.88,705.11
2023-11-02 18:39:24.0,350.29,627.17,473.14,445.09, ,754.08,450.35,735.11,459.91,704.59
2023-11-02 18:39:25.0,350.21,626.17,472.6,445.09, ,754.03,449.44,735.81,459.31,704.54
2023-11-02 18:39:26.0,351.12,626.67,472.63,444.9, ,753.38,448.49,736.31,459.75,705.32
2023-11-02 18:39:27.0,350.99,626.23,473.36,443.98, ,752.52,449.08,736.13,459.47,705.34
2023-11-02 18:39:28.0,350.83,626.58,474.21,443.85, ,752.98,448.26,736.06,459.09,704.43
2023-11-02 18:39:29.0,351.54,626.88,474.04,444.64, ,752.4,448.95,735.12,459.4,705.43
2023-11-02 18:39:30.0,351.71,627.15,474.64,443.81, ,752.54,448.36,736.05,458.42,704.63
2023-11-02 18:39:31.0,351.72,626.47,475.54,442.84, ,752.12,447.39,736.47,457.73,705.04
2023-11-02 18:39:32.0,351.46,626.72,475.1,442.89, ,752.22,447.16,737.27,456.75,705.97
2023-11-02 18:39:33.0,350.96,626.37,475.49,442.09, ,752.37,446.5,736.32,456.6,705.79
2023-11-02 18:39:34.0,350.42,627.35,475.92,442.73, ,751.49,446.47,737.2,456.92,706.48
2023-11-02 18:39:35.0,350.53,628.01,475.39,443.29, ,751.13,446.43,737.46,457.53,705.78
2023-11-02 18:39:36.0,350.85,628.02,476.09,442.43, ,751.61,445.84,737.94,456.89,705.4
2023-11-02 18:39:37.0,350.55,627.8,476.98,442.45, ,751.41,445.49,737.61,455.92,706.28
2023-11-02 18:39:38.0,350.39,628.29,476.92,442.92, ,751.81,445.07,738.07,455.09,706.09
2023-11-02 18:39:39.0,349.49,628.91,476.94,442.83, ,751.94,444.57,738.92,455.9,706.93
2023-11-02 18:39:40.0,350.01,628.08,476.08,443.01, ,751.28,443.81,738.42,455.46,707.81
2023-11-02 18:39:41.0,350.28,627.91,476.36,442.47, ,751.66,443.73,739.21,455.22,707.94
2023-11-02 18:39:42.0,350.93,628.73,477.2,442.89, ,752.23,444.22,738.82,455.48,708.51
2023-11-02 18:39:43.0,350.41,628.23,477.36,441.91, ,753.07,443.78,737.96,456.45,707.95
2023-11-02 18:39:44.0,350.78,628.65,477.0,441.89, ,753.17,444.31,738.73,456.99,707.69
2023-11-02 18:39:45.0,350.01,628.25,477.22,441.43, ,753.73,444.13,739.48,457.93,707.79
2023-11-02 18:39:46.0,350.47,629.05,476.76,442.37, ,754.23,444.59,739.17,457.95,707.9
2023-11-02 18:39:47.0,351.19,628.91,476.48,443.07, ,754.27,445.37,738.28,458.55,707.77
2023-11-02 18:39:48.0,351.51,628.25,476.36,443.36, ,755.23,444.93,737.56,457.84,707.57
2023-11-02 18:39:49.0,351.33,627.63,476.4,443.08, ,756.07,445.54,736.83,457.99,708.06
2023-11-02 18:39:50.0,352.12,627.43,476.9,443.07, ,756.31,444.71,736.14,457.17,708.43
2023-11-02 18:39:51.0,351.25,628.2,476.95,442.51, ,756.74,444.4,735.86,456.32,707.63
2023-11-02 18:39:52.0,351.88,628.41,476.85,443.35, ,757.22,444.8,735.12,456.35,707.5
2023-11-02 18:39:53.0,351.72,628.75,476.21,444.13, ,757.31,444.87,734.29,457.26,706.58
2023-11-02 18:39:54.0,352.61,628.96,477.15,445.05, ,756.58,444.76,734.39,456.77,706.14
2023-11-02 18:39:55.0,352.06,629.81,477.81,445.1, ,757.26,444.6,734.53,456.18,705.91
2023-11-02 18:39:56.0,352.67,629.85,477.5,445.22, ,757.48,444.14,735.49,456.3,706.82
2023-11-02 18:39:57.0,353.23,629.9,477.48,444.55, ,757.3,444.97,735.51,456.97,706.24
2023-11-02 18:39:58.0,352.61,629.47,477.25,445.52, ,757.02,444.01,735.61,456.47,707.01
2023-11-02 18:39:59.0,352.74,630.19,476.69,445.54, ,756.39,444.16,735.55,455.92,706.18
2023-11-02 18:40:00.0,352.18,630.2,476.16,445.57, ,756.57,444.61,734.72,455.1,706.47
2023-11-02 18:40:01.0,352.9,630.28,477.05,446.11, ,756.35,445.52,734.05,454.18,706.12
2023-11-02 18:40:02.0,352.6,629.73,476.64,446.17, ,756.69,445.34,734.26,454.45,706.68
2023-11-02 18:40:03.0,352.83,629.0,476.69,447.16, ,757.48,446.2,733.62,455.05,706.6
2023-11-02 18:40:04.0,353.1,629.78,477.42,448.13, ,758.12,446.45,733.67,455.04,706.82
2023-11-02 18:40:05.0,352.76,629.43,477.18,448.49, ,759.0,446.24,732.7,455.83,707.18
2023-11-02 18:40:06.0,351.9,629.07,477.15,449.07, ,758.4,446.66,732.22,455.93,707.42
2023-11-02 18:40:07.0,351.8,629.58,477.3,449.92, ,757.5,446.97,731.82,456.75,706.91
2023-11-02 18:40:08.0,350.93,628.99,477.24,450.89, ,756.54,447.12,731.08,457.4,707.45
2023-11-02 18:40:09.0,350.11,629.91,478.09,451.82, ,756.77,446.75,731.11,458.18,707.7
2023-11-02 18:40:10.0,350.51,628.98,478.78,452.34, ,757.49,447.12,731.33,458.15,707.08
2023-11-02 18:40:11.0,349.96,628.96,478.4,451.93, ,757.52,447.01,731.51,457.95,706.18
2023-11-02 18:40:12.0,350.35,629.2,477.99,450.97, ,758.09,447.41,731.02,458.65,707.08
2023-11-02 18:40:13.0,350.95,629.68,478.59,451.02, ,758.45,446.97,731.41,459.35,706.87
2023-11-02 18:40:14.0,351.22,629.12,479.37,450.21, ,758.43,447.13,731.01,459.3,706.25
2023-11-02 18:40:15.0,352.02,630.08,480.21,450.23, ,758.46,446.62,731.91,459.63,706.47
2023-11-02 18:40:16.0,351.69,629.18,480.58,450.06, ,757.91,447.2,731.42,460.34,706.84
2023-11-02 18:40:17.0,351.1,628.93,480.91,449.87, ,757.93,447.91,732.13,460.86,706.56
2023-11-02 18:40:18.0,351.55,629.78,480.42,450.0, ,757.65,448.53,732.11,460.94,706.18
2023-11-02 18:40:19.0,350.7,629.08,480.08,450.46, ,757.32,448.22,732.85,461.09,706.3
2023-11-02 18:40:20.0,351.22,629.78,480.44,449.7, ,757.29,448.2,733.61,460.72,705.52
2023-11-02 18:40:21.0,351.69,629.88,481.3,450.0, ,99.59,448.36,733.32,460.46,704.89
2023-11-02 18:40:22.0,351.4,629.55,480.46,450.83, ,757.83,448.24,732.32,461.11,705.58
2023-11-02 18:40:23.0,350.95,628.7,481.09,451.41, ,758.5,447.44,732.39,460.45,705.16
2023-11-02 18:40:24.0,351.26,629.53,481.4,452.11, ,758.52,447.47,731.41,460.29,705.86
2023-11-02 18:40:25.0,351.91,628.77,481.26,451.97, ,758.07,446.68,731.52,460.88,705.12
2023-11-02 18:40:26.0,351.55,628.45,481.13,452.05, ,759.01,445.77,732.04,460.45,705.63
2023-11-02 18:40:27.0,351.31,627.76,482.06,452.55, ,759.16,444.78,731.76,460.63,705.17
2023-11-02 18:40:28.0,352.15,627.73,482.33,452.55, ,758.46,444.17,730.76,461.61,704.19
2023-11-02 18:40:29.0,352.5,628.1,481.5,451.84, ,757.75,444.69,730.55,461.82,704.14
2023-11-02 18:40:30.0,352.9,627.65,481.2,452.8, ,757.27,444.28,731.15,461.6,703.9
2023-11-02 18:40:31.0,353.0,628.19,481.62,453.57, ,758.19,444.99,732.1,461.08,703.4
2023-11-02 18:40:32.0,352.32,628.01,481.9,453.4, ,757.92,445.35,733.06,461.7,702.98
2023-11-02 18:40:33.0,352.91,628.06,481.02,453.17, ,757.21,444.82,733.14,462.63,703.28
2023-11-02 18:40:34.0,352.25,628.2,480.39,453.56, ,757.13,445.31,733.86,463.41,703.2
2023-11-02 18:40:35.0,352.43,628.89,480.68,453.86, ,756.39,446.09,733.03,463.32,702.3
2023-11-02 18:40:36.0,351.76,627.89,480.4,453.61, ,755.88,445.24,734.0,463.34,702.32
2023-11-02 18:40:37.0,351.83,628.49,480.76,452.83, ,756.24,444.7,733.76,464.11,703.21
2023-11-02 18:40:38.0,352.54,629.21,481.28,452.82, ,755.3,445.03,734.35,465.04,703.51
2023-11-02 18:40:39.0,353.21,629.66,482.25,453.54, ,755.5,445.76,733.91,465.99,703.78
2023-11-02 18:40:40.0,352.6,630.13,482.36,454.44, ,754.84,446.58,734.19,466.68,703.96
2023-11-02 18:40:41.0,353.21,630.26,481.5,453.8, ,754.51,445.66,734.23,465.7,704.03
2023-11-02 18:40:42.0,353.69,629.48,481.35,453.07, ,755.16,446.12,734.86,466.02,704.98
2023-11-02 18:40:43.0,353.06,629.39,480.74,452.84, ,755.52,446.97,734.77,465.29,705.8
2023-11-02 18:40:44.0,353.23,629.69,480.12,453.21, ,755.2,447.09,734.08,464.46,706.53
2023-11-02 18:40:45.0,353.04,629.48,479.52,452.82, ,755.75,448.04,733.4,463.92,707.37
2023-11-02 18:40:46.0,352.89,629.1,478.97,452.45, ,755.02,447.85,734.24,463.32,708.0
2023-11-02 18:40:47.0,353.68,629.43,479.82,452.63, ,755.76,448.61,734.82,463.43,707.12
2023-11-02 18:40:48.0,354.51,629.52,479.2,453.56, ,755.07,447.8,735.47,462.71,707.05
2023-11-02 18:40:49.0,354.41,629.97,478.37,453.24, ,754.69,448.71,736.46,463.22,707.33
2023-11-02 18:40:50.0,354.09,630.6,477.46,453.74, ,754.58,448.39,737.15,463.7,706.62
2023-11-02 18:40:51.0,353.41,630.02,476.94,453.14, ,755.48,448.94,737.99,463.95,707.28
2023-11-02 18:40:52.0,353.4,630.64,477.04,453.05, ,756.1,449.51,738.3,463.83,707.03
2023-11-02 18:40:53.0,353.45,629.87,477.49,454.04, ,756.88,448.87,739.23,463.18,707.14
2023-11-02 18:40:54.0,354.11,630.73,477.79,454.43, ,756.61,448.61,739.73,462.21,707.65
2023-11-02 18:40:55.0,353.27,631.73,478.51,454.78, ,757.0,449.29,739.53,462.94,707.72
2023-11-02 18:40:56.0,352.34,630.87,478.7,454.74, ,757.39,450.1,739.86,463.87,708.03
2023-11-02 18:40:57.0,351.77,630.7,479.07,455.29, ,757.8,449.24,740.47,463.57,707.61
2023-11-02 18:40:58.0,351.42,631.07,478.82,455.4, ,757.74,448.58,740.6,463.32,708.51
2023-11-02 18:40:59.0,350.75,631.05,478.55,456.05, ,757.07,447.99,740.77,463.15,709.08
2023-11-02 18:41:00.0,349.99,631.53,477.94,457.04, ,757.56,448.38,741.74,464.07,709.52
2023-11-02 18:41:01.0,350.91,631.53,477.91,457.85, ,757.9,447.97,741.52,463.14,708.71
2023-11-02 18:41:02.0,350.75,630.71,478.51,457.66, ,756.95,448.55,742.49,463.07,709.03
2023-11-02 18:41:03.0,351.27,630.88,478.53,456.77, ,757.23,449.07,742.62,463.31,709.35
2023-11-02 18:41:04.0,351.4,630.55,479.35,456.2, ,757.85,448.32,742.51,462.74,710.17
2023-11-02 18:41:05.0,350.67,630.68,478.42,455.33, ,757.75,448.83,741.69,463.08,710.99
2023-11-02 18:41:06.0,349.93,630.86,478.82,455.43, ,758.62,449.46,740.72,462.84,710.86
2023-11-02 18:41:07.0,349.04,630.78,479.24,455.2, ,758.18,450.12,740.69,462.65,711.01
2023-11-02 18:41:08.0,349.59,631.53,479.45,454.27, ,757.24,449.68,740.8,463.51,710.83
2023-11-02 18:41:09.0,349.72,632.09,479.93,455.04, ,757.78,448.87,740.25,462.91,710.82
2023-11-02 18:41:10.0,349.69,632.1,479.33,455.92, ,758.04,448.65,739.66,462.96,710.28
2023-11-02 18:41:11.0,349.81,632.79,480.15,455.55, ,758.03,448.36,739.87,462.2,711.16
2023-11-02 18:41:12.0,349.49,632.14,480.25,455.65, ,757.1,447.71,739.27,463.18,711.96
2023-11-02 18:41:13.0,348.55,632.36,480.51,455.7, ,756.19,447.14,738.63,463.78,710.98
2023-11-02 18:41:14.0,347.76,631.47,480.54,455.95, ,756.31,446.75,738.1,463.26,711.17
2023-11-02 18:41:15.0,348.05,631.37,479.99,455.39, ,755.96,447.01,737.81,462.4,711.55
2023-11-02 18:41:16.0,347.72,630.74,480.81,454.89, ,756.27,446.57,738.67,462.06,711.08
2023-11-02 18:41:17.0,347.98,631.11,481.23,454.64, ,755.97,446.04,739.11,462.84,710.17
2023-11-02 18:41:18.0,348.61,630.9,481.35,455.55, ,756.44,446.7,738.81,463.1,710.04
2023-11-02 18:41:19.0,348.39,630.58,482.33,456.03, ,756.34,446.02,738.27,462.34,710.8
2023-11-02 18:41:20.0,348.74,630.9,483.24,455.87, ,755.79,445.04,737.35,462.7,711.23
2023-11-02 18:41:21.0,349.43,630.74,482.6,455.23, ,754.88,445.79,737.57,463.47,711.9
2023-11-02 18:41:22.0,350.19,630.2,482.94,455.45, ,755.16,445.15,738.23,463.88,712.37
2023-11-02 18:41:23.0,349.96,630.94,482.05,455.81, ,755.04,445.79,737.56,464.64,712.94
2023-11-02 18:41:24.0,350.59,630.35,481.95,455.8, ,754.56,445.21,737.23,464.46,713.03
2023-11-02 18:41:25.0,350.56,630.74,482.77,456.22, ,754.76,445.71,737.7,465.45,713.55
2023-11-02 18:41:26.0,351.41,631.01,481.98,456.24, ,755.61,446.05,737.54,466.36,713.12
2023-11-02 18:41:27.0,350.89,630.04,482.6,455.93, ,756.41,445.12,737.98,467.03,713.35
2023-11-02 18:41:28.0,351.55,629.84,482.51,456.48, ,757.13,444.31,737.58,467.15,714.31
2023-11-02 18:41:29.0,352.2,630.02,481.98,457.05, ,757.07,444.77,738.5,467.46,714.3
2023-11-02 18:41:30.0,351.98,630.84,481.42,457.09, ,756.41,444.94,739.03,466.85,713.73
2023-11-02 18:41:31.0,350.99,631.62,481.13,457.75, ,1177.61,445.13,738.24,466.41,713.69
2023-11-02 18:41:32.0,351.65,632.46,481.1,458.38, ,757.09,445.01,737.27,467.09,713.36
2023-11-02 18:41:33.0,350.91,631.84,482.05,459.15, ,757.27,445.94,737.67,466.98,712.46
2023-11-02 18:41:34.0,351.05,632.3,481.42,459.28, ,757.52,445.63,736.96,467.27,711.73
2023-11-02 18:41:35.0,350.5,631.48,481.69,459.63, ,758.35,445.99,736.82,467.2,712.69
2023-11-02 18:41:36.0,350.05,630.72,482.64,458.68, ,758.84,445.02,737.54,466.85,713.14
2023-11-02 18:41:37.0,349.82,629.77,483.32,459.3, ,759.38,445.19,737.01,466.14,712.17
2023-11-02 18:41:38.0,350.3,630.54,483.11,458.64, ,759.57,444.22,737.18,466.59,712.89
2023-11-02 18:41:39.0,349.8,631.38,482.58,459.24, ,759.56,443.28,736.56,467.01,713.33
2023-11-02 18:41:40.0,350.26,630.47,481.94,459.63, ,758.86,443.6,737.36,467.2,712.56
2023-11-02 18:41:41.0,349.58,630.4,481.18,459.14, ,759.67,443.21,737.52,467.97,713.31
2023-11-02 18:41:42.0,348.88,631.08,481.04,458.68, ,760.05,443.77,737.98,467.97,713.19
2023-11-02 18:41:43.0,348.66,630.39,481.93,458.9, ,760.86,444.4,738.91,467.85,713.35
2023-11-02 18:41:44.0,348.9,629.64,481.02,459.17, ,761.23,445.36,739.49,467.13,712.94
2023-11-02 18:41:45.0,349.72,629.36,480.69,459.95, ,761.69,444.93,740.01,466.98,713.7
2023-11-02 18:41:46.0,350.0,629.44,480.63,460.73, ,762.24,445.75,740.26,467.67,714.43
2023-11-02 18:41:47.0,349.33,629.2,479.89,461.11, ,762.7,445.58,740.36,468.57,713.47
2023-11-02 18:41:48.0,350.03,628.24,480.11,461.35, ,762.7,444.66,739.53,467.58,713.4
2023-11-02 18:41:49.0,350.99,627.49,480.13,460.42, ,761.79,444.77,740.47,467.76,713.39
2023-11-02 18:41:50.0,350.23,627.96,479.83,459.95, ,761.97,445.08,740.48,468.26,713.93
2023-11-02 18:41:51.0,350.44,628.47,480.43,459.57, ,761.68,444.56,740.97,467.85,713.42
2023-11-02 18:41:52.0,349.78,628.31,480.07,460.39, ,761.52,444.69,740.16,467.28,713.1
2023-11-02 18:41:53.0,350.21,627.69,479.11,459.68, ,762.3,444.03,739.16,466.77,712.12
2023-11-02 18:41:54.0,351.12,627.19,479.56,459.22, ,761.39,443.41,739.28,466.8,712.75
2023-11-02 18:41:55.0,350.87,626.77,479.1,459.0, ,760.49,443.27,738.34,467.44,712.28
2023-11-02 18:41:56.0,351.64,626.44,478.95,458.32, ,760.08,442.83,739.04,467.63,713.18
2023-11-02 18:41:57.0,351.7,626.67,478.56,457.91, ,759.41,442.91,739.25,467.83,713.24
2023-11-02 18:41:58.0,351.83,626.27,478.75,457.99, ,758.97,442.08,738.28,467.64,712.35
2023-11-02 18:41:59.0,351.8,626.65,477.99,457.15, ,759.94,442.01,738.3,468.43,712.83
2023-11-02 18:42:00.0,352.25,625.93,478.3,457.62, ,759.12,441.68,737.73,468.71,713.0
2023-11-02 18:42:01.0,352.68,626.67,478.5,456.81, ,759.75,440.79,737.25,468.54,713.22
2023-11-02 18:42:02.0,352.67,625.98,478.68,456.03, ,760.68,440.41,737.14,469.07,713.78
2023-11-02 18:42:03.0,351.8,626.23,478.25,455.54, ,761.6,439.89,736.44,469.82,713.48
2023-11-02 18:42:04.0,352.34,625.89,478.19,456.06, ,761.06,440.09,736.78,470.07,713.2
2023-11-02 18:42:05.0,351.7,625.17,479.06,455.6, ,762.06,440.97,735.9,470.0,713.18
2023-11-02 18:42:06.0,352.33,624.84,479.91,455.48, ,761.56,441.71,736.86,469.64,713.48
2023-11-02 18:42:07.0,352.8,625.81,479.21,454.95, ,761.3,442.06,736.31,469.1,713.94
2023-11-02 18:42:08.0,353.69,625.37,478.47,454.52, ,762.04,441.47,736.79,468.87,714.0
2023-11-02 18:42:09.0,354.28,625.62,479.16,453.69, ,762.16,441.65,736.14,468.39,713.11
2023-11-02 18:42:10.0,354.78,625.51,479.34,452.78, ,762.75,440.71,736.12,469.19,713.18
2023-11-02 18:42:11.0,355.75,625.24,480.14,452.98, ,763.23,440.22,735.2,468.98,712.89
2023-11-02 18:42:12.0,355.09,625.96,480.64,453.06, ,763.37,440.36,734.24,469.41,713.41
2023-11-02 18:42:13.0,355.63,625.3,480.24,453.51, ,764.2,440.85,733.75,468.95,713.3
2023-11-02 18:42:14.0,355.23,625.13,481.16,452.56, ,763.76,441.45,734.59,468.97,713.63
2023-11-02 18:42:15.0,356.21,625.96,480.66,451.83, ,763.43,441.13,734.35,468.57,713.37
2023-11-02 18:42:16.0,356.54,626.53,480.62,452.56, ,762.43,440.26,734.39,469.22,712.47
2023-11-02 18:42:17.0,356.5,625.82,480.01,452.69, ,761.86,439.82,734.78,469.51,711.88
2023-11-02 18:42:18.0,355.63,625.73,480.56,453.47, ,761.6,440.67,734.16,468.88,712.25
2023-11-02 18:42:19.0,356.4,625.27,480.86,452.98, ,760.96,441.05,734.0,468.94,711.94
2023-11-02 18:42:20.0,357.2,626.23,480.23,453.22, ,761.5,440.34,733.54,469.82,711.52
2023-11-02 18:42:21.0,356.65,626.67,480.76,453.12, ,760.89,440.62,734.34,469.69,711.94
2023-11-02 18:42:22.0,356.52,627.47,479.87,453.1, ,760.68,439.96,734.62,469.77,712.45
2023-11-02 18:42:23.0,357.44,626.68,479.12,452.85, ,760.26,439.2,734.98,469.53,712.83
2023-11-02 18:42:24.0,357.66,626.74,479.0,453.12, ,759.66,438.23,734.94,469.73,711.88
2023-11-02 18:42:25.0,357.32,627.19,478.67,453.84, ,760.5,438.63,735.39,470.55,712.67
2023-11-02 18:42:26.0,357.44,627.53,479.45,454.67, ,759.53,438.13,735.8,470.24,712.19
2023-11-02 18:42:27.0,357.79,626.84,479.3,454.45, ,760.04,437.68,736.75,470.38,712.97
2023-11-02 18:42:28.0,357.8,626.25,479.26,454.61, ,759.1,437.51,737.06,469.78,713.49
2023-11-02 18:42:29.0,358.46,625.53,479.41,454.12, ,758.93,437.86,737.76,469.52,713.99
2023-11-02 18:42:30.0,359.27,625.7,478.78,454.14, ,758.56,437.17,736.82,470.34,714.74
2023-11-02 18:42:31.0,359.54,626.49,478.51,454.94, ,757.7,437.98,737.72,469.53,714.49
2023-11-02 18:42:32.0,360.46,626.16,479.13,455.35, ,758.62,437.3,738.08,469.21,714.92
2023-11-02 18:42:33.0,360.73,625.8,478.96,455.03, ,757.9,438.0,738.57,468.27,715.87
2023-11-02 18:42:34.0,359.9,625.03,479.5,454.37, ,757.41,437.51,737.76,467.81,715.77
2023-11-02 18:42:35.0,360.35,625.55,480.46,453.38, ,757.19,438.23,738.27,467.61,715.35
2023-11-02 18:42:36.0,359.94,625.0,480.93,452.59, ,756.27,438.08,737.6,467.78,715.29
2023-11-02 18:42:37.0,359.25,625.61,481.19,451.98, ,755.81,437.18,738.48,467.71,715.25
2023-11-02 18:42:38.0,360.11,626.53,480.2,451.27, ,755.26,438.15,738.27,466.79,716.04
2023-11-02 18:42:39.0,360.17,626.03,480.38,451.68, ,755.11,437.62,739.23,466.01,716.66
2023-11-02 18:42:40.0,359.79,626.66,480.84,452.05, ,755.64,438.61,739.45,465.47,716.0
2023-11-02 18:42:41.0,358.9,625.66,480.75,452.97, ,755.67,439.0,739.98,465.08,716.88
2023-11-02 18:42:42.0,359.04,624.78,480.38,452.77, ,756.25,438.17,740.45,464.27,717.41
2023-11-02 18:42:43.0,359.41,624.39,480.11,452.52, ,755.45,437.65,740.65,463.73,718.2
2023-11-02 18:42:44.0,358.66,623.77,480.43,452.63, ,754.75,438.03,740.12,463.27,717.25
2023-11-02 18:42:45.0,359.25,623.35,480.35,453.12, ,755.54,438.63,740.22,464.15,716.58
2023-11-02 18:42:46.0,358.41,624.02,481.33,452.66, ,755.58,439.28,739.95,465.05,717.06
2023-11-02 18:42:47.0,358.7,624.11,481.89,453.54, ,756.46,439.42,740.19,465.78,717.89
2023-11-02 18:42:48.0,357.9,624.12,481.68,454.08, ,755.86,438.93,739.37,465.51,717.15
2023-11-02 18:42:49.0,358.7,624.98,480.94,453.24, ,755.44,438.03,740.04,466.45,717.88
2023-11-02 18:42:50.0,359.1,624.81,480.38,452.29, ,756.23,437.33,740.47,466.43,717.35
2023-11-02 18:42:51.0,359.54,625.45,481.1,451.96, ,755.34,438.31,739.75,465.85,716.73
2023-11-02 18:42:52.0,358.69,624.48,480.39,451.89, ,756.06,438.17,739.43,466.44,716.47
2023-11-02 18:42:53.0,357.94,624.2,479.77,452.53, ,756.44,437.63,738.85,465.63,716.67
2023-11-02 18:42:54.0,357.18,624.28,478.97,452.62, ,755.81,438.34,739.33,466.18,716.62
2023-11-02 18:42:55.0,356.8,624.17,479.9,453.21, ,755.91,437.77,739.71,466.63,716.3
2023-11-02 18:42:56.0,356.53,624.63,479.67,452.48, ,754.95,437.7,739.23,467.61,715.84
2023-11-02 18:42:57.0,356.19,623.65,479.88,453.18, ,755.55,438.3,739.74,467.7,716.48
2023-11-02 18:42:58.0,356.35,623.9,479.09,453.73, ,755.65,438.32,739.96,467.3,717.3
2023-11-02 18:42:59.0,355.59,623.06,479.5,453.58, ,754.86,439.0,740.21,467.71,717.25
2023-11-02 18:43:00.0,354.97,622.89,478.97,452.68, ,755.75,439.39,741.03,468.34,716.56
2023-11-02 18:43:01.0,355.94,622.61,479.54,452.94, ,756.05,439.07,741.07,469.17,716.13
2023-11-02 18:43:02.0,355.17,622.68,479.91,452.04, ,756.93,439.85,740.39,468.89,715.38
2023-11-02 18:43:03.0,354.89,621.98,479.5,452.71, ,757.91,440.47,740.95,468.98,714.69
2023-11-02 18:43:04.0,354.48,622.86,480.29,452.88, ,756.97,440.94,741.01,469.2,714.4
2023-11-02 18:43:05.0,355.03,623.66,480.5,452.97, ,757.82,441.28,741.72,469.7,713.45
2023-11-02 18:43:06.0,354.53,623.77,480.09,452.43, ,756.9,440.96,740.72,470.02,712.72
2023-11-02 18:43:07.0,355.19,622.98,479.76,453.32, ,757.58,440.08,741.02,470.31,712.96
2023-11-02 18:43:08.0,354.73,623.52,478.98,453.29, ,756.72,440.16,741.67,469.77,713.53
2023-11-02 18:43:09.0,355.29,623.93,478.22,454.21, ,757.56,441.13,740.84,469.32,714.44
2023-11-02 18:43:10.0,355.74,624.57,478.18,454.42, ,757.6,442.03,740.17,469.92,714.43
2023-11-02 18:43:11.0,355.51,624.12,477.92,453.5, ,757.74,442.75,740.53,470.04,714.86
2023-11-02 18:43:12.0,354.83,624.85,478.01,453.0, ,757.45,443.67,739.64,469.54,715.8
2023-11-02 18:43:13.0,354.88,625.48,477.91,452.08, ,758.21,443.14,739.47,469.4,716.35
2023-11-02 18:43:14.0,354.85,626.37,477.7,451.61, ,758.63,443.02,739.74,468.86,716.95
2023-11-02 18:43:15.0,354.97,627.23,478.48,450.82, ,758.66,442.64,739.96,468.84,716.55
2023-11-02 18:43:16.0,355.2,627.54,478.43,450.12, ,758.09,443.29,739.9,468.22,717.15
2023-11-02 18:43:17.0,356.11,626.67,478.89,449.38, ,759.04,442.66,739.28,467.29,717.63
2023-11-02 18:43:18.0,356.91,627.5,478.9,450.04, ,759.19,443.52,738.51,468.15,717.62
2023-11-02 18:43:19.0,356.28,628.4,479.09,449.68, ,759.82,442.63,738.56,467.34,718.4
2023-11-02 18:43:20.0,355.65,628.43,478.51,450.07, ,759.79,443.43,738.99,467.37,717.45
2023-11-02 18:43:21.0,354.7,628.75,478.0,449.38, ,759.1,444.21,738.88,466.82,717.08
2023-11-02 18:43:22.0,355.49,629.43,477.06,449.7, ,758.93,444.83,737.95,466.67,717.83
2023-11-02 18:43:23.0,354.89,628.68,476.18,448.86, ,759.14,444.77,737.15,467.37,717.8
2023-11-02 18:43:24.0,355.79,627.98,476.97,449.55, ,758.58,444.41,737.5,468.29,718.15
2023-11-02 18:43:25.0,354.84,628.87,477.68,450.1, ,757.88,445.11,736.9,467.65,717.81
2023-11-02 18:43:26.0,354.74,628.46,478.64,450.83, ,757.02,445.62,736.74,466.78,717.86
2023-11-02 18:43:27.0,354.24,629.13,478.08,450.61, ,757.26,446.23,735.95,467.76,717.17
2023-11-02 18:43:28.0,354.66,629.72,478.36,449.98, ,757.37,446.84,735.13,467.53,718.1
2023-11-02 18:43:29.0,354.73,629.78,478.13,449.74, ,756.9,446.5,734.46,468.0,718.0
2023-11-02 18:43:30.0,354.04,629.19,477.99,449.13, ,757.02,446.03,734.76,467.41,718.88
2023-11-02 18:43:31.0,353.85,628.67,478.03,448.43, ,756.86,445.27,735.52,467.16,719.63
2023-11-02 18:43:32.0,353.96,628.84,477.36,447.59, ,757.12,446.03,734.67,466.7,719.42
2023-11-02 18:43:33.0,353.38,629.05,478.29,447.47, ,756.22,445.59,735.08,466.79,718.75
2023-11-02 18:43:34.0,353.69,629.38,477.41,447.69, ,757.0,445.0,734.85,467.54,718.98
2023-11-02 18:43:35.0,354.13,629.93,477.79,447.83, ,756.3,444.33,734.54,467.62,718.61
2023-11-02 18:43:36.0,354.37,630.23,477.81,447.54, ,756.16,444.15,735.21,468.35,719.26
2023-11-02 18:43:37.0,353.58,629.49,478.52,448.23, ,756.47,444.73,736.02,469.01,718.32
2023-11-02 18:43:38.0,354.49,628.85,478.4,448.71, ,756.37,445.7,735.22,469.5,717.5
2023-11-02 18:43:39.0,354.2,629.32,477.54,448.84, ,755.91,445.0,735.63,469.89,718.38
2023-11-02 18:43:40.0,355.14,630.18,476.94,449.79, ,755.61,445.83,734.93,470.85,718.7
2023-11-02 18:43:41.0,355.11,630.27,477.59,450.44, ,754.65,446.76,735.72,469.99,718.21
2023-11-02 18:43:42.0,355.82,629.63,477.25,450.06, ,754.5,445.91,734.91,470.77,718.25
2023-11-02 18:43:43.0,356.47,630.53,477.79,450.19, ,755.44,445.84,734.29,470.9,718.18
